id,c000,ca01,ca02,ca03,ce01,ce02,ce03,cns01,cns02,cns03,cns04,cns05,cns06,cns07,cns08,cns09,cns10,cns11,cns12,cns13,cns14,cns15,cns16,cns17,cns18,cns19,cns20,cr01,cr02,cr03,cr04,cr05,cr07,ct01,ct02,cd01,cd02,cd03,cd04,cg01,cg02,longitude,latitude,sum_workers
060816127001010,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,-122.18011567954439,37.443084335798275,8
060014366022001,3,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,0,3,0,0,0,1,2,1,2,-122.08652446393701,37.65645850475051,24
060133720005009,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,-122.34645115232018,37.944750254373524,8
060816125001004,19,3,8,8,6,8,5,0,0,0,0,0,0,7,0,0,0,0,2,0,1,0,1,0,8,0,0,8,0,0,11,0,0,17,2,4,1,7,4,12,7,-122.18176486093972,37.45578141079862,149
060014093002015,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,-122.1691349850226,37.73689425634008,8
060133031061031,69,17,33,19,13,33,23,58,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,52,2,0,9,3,3,41,28,12,11,17,12,36,33,-121.66742760739602,37.90770842901628,535
060816102012002,13,8,3,2,9,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,9,2,0,2,0,0,6,7,1,1,3,0,7,6,-122.21142774751809,37.48258468646367,96
060816134002007,83,14,35,34,12,18,53,2,0,0,13,0,0,1,0,0,0,5,9,0,0,0,17,5,0,31,0,74,3,0,5,0,1,49,34,19,15,14,21,35,48,-122.2761337909476,37.43955064873648,650
060133080011014,8,0,5,3,2,4,2,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,8,0,2,3,0,3,2,6,-121.8082624811811,37.994743674967545,64
060014515034005,7,1,3,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,2,0,4,0,0,6,1,1,3,0,2,2,5,-121.75670137883161,37.681920530951636,55
060014237002012,4,0,3,1,0,2,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,3,1,1,1,1,2,2,-122.24947678710159,37.859389913266284,32
060816066003003,6,0,6,0,2,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,2,0,0,4,0,0,6,0,1,1,1,3,3,3,-122.32110694704858,37.55260039148297,48
060014507461000,130,20,80,30,48,24,58,0,0,0,0,0,0,0,0,0,0,2,0,0,0,81,47,0,0,0,0,96,5,0,23,2,4,87,43,18,17,39,36,53,77,-121.87644836758223,37.68395423689351,1020
060816019011005,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,-122.43600698120491,37.669410780823696,8
060816086002006,142,37,78,27,26,29,87,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,81,3,1,51,1,5,99,43,9,20,42,34,118,24,-122.26934419075451,37.527469314097104,1099
060750476001006,121,38,56,27,24,45,52,0,0,0,1,0,0,54,0,0,19,3,0,0,0,0,3,0,41,0,0,72,5,4,35,2,3,89,32,12,31,17,23,72,49,-122.4777693994759,37.78041524355442,930
060816011005001,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,-122.4926516203212,37.69743237297132,8
060816127002007,50,16,32,2,0,4,46,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,1,0,29,1,0,18,0,2,47,3,3,4,9,18,31,19,-122.19751005326547,37.44109742712767,384
060816117002027,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,-122.16093334510244,37.475427224388824,8
060014507012005,24,3,12,9,9,8,7,0,0,0,0,0,0,0,2,0,0,0,4,0,5,0,7,0,0,6,0,13,0,0,10,0,1,22,2,5,6,5,5,11,13,-121.87694225052864,37.65355786404264,189
060750353006004,6,0,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,1,0,0,5,1,0,1,2,3,2,4,-122.49999467836612,37.74478588317196,48
060133553064000,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,-121.92830098477499,37.925646529846716,8
060750201021004,56,12,28,16,0,11,45,0,0,0,0,0,0,0,0,0,46,0,10,0,0,0,0,0,0,0,0,15,1,0,38,0,2,50,6,8,7,9,20,21,35,-122.42121829924366,37.765771757734825,436
060411081002000,6,2,3,1,0,5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,3,0,0,3,0,0,2,4,1,1,1,1,2,4,-122.55709259125429,38.012480075609204,46
060133551181010,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,-121.80190154392265,37.963244950938595,8
060133381011004,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,1,1,0,0,2,-122.03894022918621,37.95212139240437,16
060014049001007,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,-122.21993353345883,37.80794817932573,8
060750479041010,9,0,3,6,3,5,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,6,0,0,3,0,0,9,0,0,3,2,4,5,4,-122.50835425299192,37.77240195336532,72
060014093003005,43,2,24,17,9,12,22,0,0,0,0,22,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,1,21,0,0,31,12,12,9,11,9,21,22,-122.1773310297585,37.737188950169056,342
060750156001004,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3,0,0,1,0,2,3,0,-122.45399828165979,37.77838102736705,24
060014096005007,4,1,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,2,2,0,1,1,1,1,3,-122.17622469739163,37.75365169061899,31
060133110003001,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,-121.89872153870304,38.02497944340791,8
060014384002005,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,-122.08565930485005,37.62045357652548,8
060014038002006,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,-122.24290286928245,37.813078778983915,8
060750601002065,55,0,31,24,3,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,2,0,43,4,1,5,0,2,46,9,6,8,12,29,40,15,-122.46365321028333,37.79989744412155,440
060014052001004,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,-122.23963135824427,37.805977519249865,8
060014323003008,71,15,37,19,16,24,31,0,0,0,14,26,5,0,5,0,0,0,0,0,13,0,0,0,0,8,0,60,4,0,5,0,2,38,33,11,18,13,14,45,26,-122.16627138572075,37.72858127523545,553
060750426023006,32,3,23,6,11,15,6,0,0,0,0,0,6,18,0,0,0,0,0,0,3,0,5,0,0,0,0,21,0,0,11,0,0,25,7,8,9,7,5,18,14,-122.47797662991114,37.78326627119861,253
060816133001022,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,2,-122.27512772437886,37.450882954839784,16
060411060021009,6,0,3,3,1,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,4,0,0,6,0,1,0,1,4,4,2,-122.51477636755,38.01616316509183,48
060816023002059,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,-122.4248191329251,37.65109569311445,8
060014090003034,262,64,156,42,41,64,157,0,0,0,0,0,0,12,42,0,0,0,26,0,0,0,121,0,47,0,14,159,33,4,52,4,10,184,78,29,48,52,69,116,146,-122.201052325891,37.73941873655087,2032
060014381004004,3,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,1,0,0,2,1,-122.03202045709196,37.61463564499774,22
060133072054008,5,2,0,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,5,2,1,0,0,2,3,-121.82645649388265,37.98504183736539,38
060750131013003,11,2,6,3,5,3,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,10,0,0,1,0,0,11,0,1,2,2,4,7,4,-122.42591221052243,37.795662333964174,86
060133740002015,6,1,4,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,4,0,0,0,0,5,1,1,3,1,0,0,6,-122.33810859592327,37.93497683673276,47
060014323003017,44,8,21,15,12,12,20,0,0,0,16,18,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,27,3,2,12,0,0,27,17,11,5,12,8,27,17,-122.16403863506288,37.726830889748605,344
060133211012008,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,-122.09252536987364,37.98619190231951,8
060014062022003,425,83,240,102,65,155,205,0,0,0,2,0,0,0,0,0,0,6,19,0,20,0,378,0,0,0,0,198,72,26,111,1,17,247,178,70,68,108,96,82,343,-122.22611437972763,37.77961149186572,3317
060133390031008,70,15,45,10,19,12,39,0,0,0,0,0,0,10,0,10,17,6,0,0,0,0,17,0,9,1,0,50,4,0,11,0,5,55,15,6,9,16,24,29,41,-122.06437710793044,37.903113236463916,545
060014009001003,7,0,5,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,6,0,0,0,0,7,0,1,5,1,0,3,4,-122.27764715113818,37.841612858910366,56
060816052002007,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,2,0,0,1,1,0,1,1,-122.37487778536838,37.58144612986004,16
060411330002032,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,-122.69938287153684,38.06699471102535,8
060014432001006,8,0,6,2,1,2,5,0,0,0,0,0,3,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0,7,0,0,8,0,0,1,0,7,7,1,-121.90900249841418,37.486756428324775,64
060411130001001,86,5,45,36,15,18,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,70,8,0,5,2,1,77,9,9,9,27,36,27,59,-122.65915216680776,38.02570513085492,683
060411330003038,18,1,10,7,2,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,17,0,1,0,0,0,12,6,5,2,4,6,8,10,-122.9282246759161,38.2315473586694,143
060014301021028,86,36,35,15,46,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,62,0,0,0,47,22,1,11,1,4,70,16,5,8,11,26,38,48,-122.17541071200635,37.808230680203,652
060014506013020,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,1,1,1,1,-121.8955238084755,37.640328554650196,16
060133430014007,4,2,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,2,2,2,0,0,0,2,2,-122.04586268821643,37.894581919992426,30
060816096011018,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,1,0,2,3,3,2,1,2,1,3,3,-122.28085118826056,37.49633416671591,48
060816113002022,5,3,2,0,2,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,3,2,0,1,1,0,3,2,-122.22728032037253,37.446638476761535,37
060816139004012,3,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,2,1,1,0,0,2,2,1,-122.17298869074092,37.46109689259876,24
060014507013002,91,33,42,16,10,35,46,6,0,0,9,0,0,0,0,6,0,0,0,0,0,0,66,0,0,4,0,74,4,0,8,1,4,63,28,9,12,19,18,27,64,-121.87359516036808,37.637283332341546,695
060819843001002,3738,626,1911,1201,2317,724,697,0,0,0,31,24,1,283,1237,0,0,235,0,0,20,0,0,0,1751,156,0,1189,278,31,2056,78,106,3041,697,705,649,886,872,2055,1683,-122.38951484432476,37.634439236244,29278
060411102003009,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,-122.48091740473434,37.98332138040472,8
060816137021025,26,4,10,12,5,17,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,2,0,1,18,8,7,5,6,4,17,9,-122.38464609460114,37.450931209798185,204
060816132004030,4,1,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,4,0,0,0,0,0,1,3,0,0,2,1,1,3,-122.20064807669748,37.348556631187584,31
060819843001014,33,14,12,7,20,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,20,0,0,18,6,0,9,0,0,22,11,7,5,5,2,18,15,-122.39448978978996,37.61383017299926,250
060133551073024,2,1,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,1,1,-121.91099835892994,37.929561624715696,15
060411032003008,6,0,4,2,0,5,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,5,1,2,1,0,3,6,0,-122.58399365126752,38.08779290667096,48
060411031003007,10,4,3,3,2,3,5,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,1,0,0,0,0,9,0,0,1,0,0,7,3,2,0,2,2,9,1,-122.62409692449006,38.094252669939806,76
060133560021174,5,0,0,5,3,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,2,3,2,3,-122.1791147347296,37.942204563033975,40
060816135012040,43,21,15,7,14,15,14,17,1,0,0,0,0,0,0,0,0,0,0,0,17,8,0,0,0,0,0,38,0,2,1,1,1,26,17,7,4,4,7,27,16,-122.40441286337408,37.5071635602619,323
060014506013018,4,0,1,3,1,2,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,3,0,1,0,2,2,-121.90071844189472,37.628438092857735,32
060411322003014,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,2,0,0,2,-122.89493437464726,38.033997522452374,16
060816138002041,5,0,3,2,3,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,2,3,0,2,3,-122.36266199144745,37.326397984675765,40
060014511043122,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,-121.72602875298307,37.59434927546191,7
060133032111025,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,-121.71479542460635,37.907673159257754,8
060133211021011,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,2,-122.07669126485828,37.97112086063859,16
060133551121071,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,-121.86183596058702,37.78881898155184,8
060014507411019,3,0,2,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,3,0,0,2,1,0,3,0,-121.85992638868574,37.663624729873504,24
060816113002031,5,0,2,3,0,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,2,0,0,1,1,1,3,2,2,1,1,1,2,3,-122.22287496331693,37.449833366513005,40
060411330001055,146,31,84,31,93,30,23,16,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,115,0,0,128,8,1,5,0,4,109,37,19,27,36,33,91,55,-122.86083968203812,38.12668087471579,1137
060816137021009,36,7,19,10,6,25,5,3,0,0,11,0,0,4,0,0,0,0,0,0,18,0,0,0,0,0,0,35,0,0,0,0,1,13,23,12,8,4,5,31,5,-122.4052434583594,37.480144487639066,281
060411242004000,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,-122.4755690539256,37.901722067620426,8
060816137022003,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-122.41551829628361,37.435657811909486,7
060816137022001,31,3,19,9,1,10,20,0,0,0,0,0,5,0,0,0,0,6,0,0,0,7,12,0,0,1,0,25,0,0,5,1,0,19,12,5,8,10,5,10,21,-122.4169524110454,37.4351251986567,245
060819843001008,779,166,325,288,358,220,201,0,0,0,2,0,0,0,6,0,0,733,2,0,22,0,0,0,14,0,0,321,106,9,282,24,37,600,179,127,134,187,165,551,228,-122.40140095504219,37.62692130626413,6066
060816113001018,4,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,4,0,0,0,0,0,3,1,1,1,0,2,1,3,-122.22365376981438,37.45430110161306,32
060014301021001,2,0,1,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,1,0,2,-122.06765793124363,37.77325427467037,16
060014511032055,23,4,7,12,18,1,4,0,0,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,21,2,1,2,4,12,6,17,-121.71413780897765,37.667368008948536,180
060816130002016,335,54,227,54,17,17,301,0,0,0,0,0,0,0,0,4,161,1,93,0,40,0,0,0,29,7,0,229,4,1,94,0,7,289,46,21,30,58,172,180,155,-122.21934398233358,37.41969852037843,2626
060014511041058,66,23,29,14,11,18,37,8,0,0,19,0,0,0,0,0,0,0,0,0,17,0,0,0,22,0,0,58,0,1,3,0,4,47,19,5,17,11,10,47,19,-121.70284512332584,37.75145628614246,505
060411121002009,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,1,1,-122.51342720981896,37.95853362795111,16
060816013021006,16,3,7,6,2,4,10,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,0,0,6,10,5,2,4,2,11,5,-122.45954549626724,37.68540629570445,125
060133551121042,13,2,6,5,6,4,3,2,0,0,1,0,0,6,0,0,0,0,0,0,3,1,0,0,0,0,0,12,0,1,0,0,0,9,4,2,3,4,2,7,6,-121.85455006557724,37.87345736098843,102
060816134003011,38,17,12,9,15,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,31,1,0,2,0,4,28,10,4,3,9,5,18,20,-122.26641426742565,37.38733781615552,287
060411241002022,10,5,4,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,9,1,0,2,2,1,0,10,-122.47252677128688,37.902403170891965,75
060816050003003,10,0,6,4,1,5,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,7,0,0,3,0,0,9,1,2,4,4,0,4,6,-122.38784062623493,37.57957482434365,80
060816050003024,21,5,13,3,0,3,18,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,17,0,0,2,0,2,20,1,0,3,3,10,9,12,-122.38440145741,37.58088268076211,163
060411330001031,2,0,1,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,1,0,1,1,-122.74899882068802,38.1751299961314,16
060411330003000,5,1,2,2,1,1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,1,1,2,1,0,4,1,-122.90212962513971,38.31187946561445,39
060816013021008,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,-122.46279543646406,37.68588365500203,8
060816138002042,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,-122.3099436283956,37.314364512132165,8
060411330001003,34,9,15,10,7,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,31,1,0,1,0,1,32,2,1,7,9,8,17,17,-122.58033661163314,38.14958957893719,263
060411012001010,46,10,19,17,11,21,14,0,0,0,8,0,0,0,0,0,0,0,8,0,3,0,3,0,24,0,0,38,3,0,5,0,0,33,13,6,5,14,11,21,25,-122.55476387345297,38.11542453590512,358
060133240042014,3,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,1,0,0,1,2,1,0,1,1,0,3,-122.05557995671175,37.93823087586378,24
060816139004009,9,1,7,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,5,0,0,4,0,0,8,1,0,0,3,5,3,6,-122.1694877170647,37.46611999073991,71
060133560021064,8,2,3,3,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,1,0,2,8,0,1,0,2,3,0,8,-122.15081917808085,37.971614235834956,62
060133553061007,14,9,2,3,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,12,0,0,2,0,0,12,2,0,0,2,3,2,12,-121.87315579825028,37.88049846521332,103
060411241002019,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,1,0,2,3,0,-122.48459437954135,37.909036089206,24
060816113002021,2,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1,1,1,1,-122.2279935122544,37.44719956435697,16
060816138001014,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,1,0,2,2,1,-122.31944301548008,37.128018465449216,24
060411043001001,50,12,23,15,7,14,29,0,0,0,29,0,0,1,0,2,0,0,1,0,0,0,1,4,12,0,0,44,2,0,0,1,3,30,20,12,4,11,11,30,20,-122.52217906958545,38.072439841370006,388
060014351031003,4,1,1,2,2,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,1,1,0,0,2,1,3,-122.02150957771433,37.69168298215641,31
060014505021008,7,0,7,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,6,0,1,0,0,0,6,1,2,1,3,1,3,4,-121.95905682354719,37.70979271630552,56
060014511031012,5,3,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,1,0,0,0,2,2,3,0,0,2,0,0,5,-121.69686627310328,37.69233844863769,37
060133270012028,18,4,10,4,6,5,7,0,0,0,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,0,0,13,5,5,2,6,1,17,1,-122.06261469653829,37.98586077373195,140
060133452031006,16,3,9,4,1,6,9,0,0,0,9,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,0,0,3,0,0,15,1,2,3,4,4,12,4,-122.01589296454034,37.806086840225895,125
060411101002003,8,0,5,3,2,5,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,2,0,7,0,0,1,0,0,6,2,2,0,3,3,3,5,-122.50736185830857,37.97890169093753,64
060411302041005,8,2,3,3,3,3,2,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,1,3,2,7,1,-122.50866594799955,37.87530808325096,62
060816013021016,11,0,5,6,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,8,0,0,3,0,0,6,5,4,0,3,4,1,10,-122.46800382323909,37.68543524674586,88
060816113002000,61,17,32,12,13,8,40,0,0,0,0,29,0,0,0,0,0,0,10,0,0,0,1,0,11,10,0,46,2,1,9,0,3,50,11,5,9,9,21,40,21,-122.2272885967372,37.455969550833956,471
060133150001079,100,16,59,25,10,14,76,0,0,0,41,0,17,6,0,0,0,0,32,0,0,0,0,0,0,4,0,72,9,0,10,5,4,73,27,15,18,24,27,71,29,-122.05734007437975,38.001018489247265,784
060411031003003,30,5,12,13,10,9,11,0,0,0,17,4,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,18,0,1,8,0,3,21,9,6,3,7,9,21,9,-122.60505038931089,38.096864427164,235
060816134002002,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,-122.32913038384707,37.44538117580661,8
060133560013000,26,4,14,8,0,1,25,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,3,0,0,21,5,1,4,7,10,24,2,-122.2325282637409,38.03123720905629,204
060816138003002,9,0,1,8,1,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,2,6,3,3,0,1,5,7,2,-122.23634591144067,37.32645964992197,72
060411330002046,15,5,4,6,4,6,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,10,5,3,4,1,2,9,6,-122.70744508172041,38.05106791159017,115
